Site_Seq,Site,Seq,Date,month,Order,Family,Lowest_ID,mass_mg
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.006780173021850251
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ1,OL,SEQ1,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.054437362732178154
OL-SEQ1,OL,SEQ1,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.0074
OL-SEQ1,OL,SEQ1,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.1749298050202334
OL-SEQ1,OL,SEQ1,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.1749298050202334
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Glossosomatidae,Glossosomatidae,0.9580035649923139
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Glossosomatidae,Glossosomatidae,0.49511639406988517
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Glossosomatidae,Glossosomatidae,0.0082
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Glossosomatidae,Glossosomatidae,0.02720769789354801
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Glossosomatidae,Glossosomatidae,0.06371777170753115
OL-SEQ1,OL,SEQ1,2021-05-05,May,Trichoptera,Odontoceridae,Odontoceridae,2.5801423588362105
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Muscidae,Muscidae,0.4709165269406339
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Muscidae,Muscidae,0.4709165269406339
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.029457406781123498
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.029457406781123498
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Plecoptera,Perlodidae,Perlodidae,NA
OL-SEQ1,OL,SEQ1,2021-05-05,May,Plecoptera,Chloroperlidae,Chloroperlidae,0.2837427496549058
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,NA
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.0078
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.05402196168842668
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.024195878664353805
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.0078
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.16757805515686433
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.05402196168842668
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.05402196168842668
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.05402196168842668
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Empididae,Empididae,0.131096470912821
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Ceratopogonidae,Ceratopogonidae,0.03766625017174203
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Ceratopogonidae,Ceratopogonidae,0.03766625017174203
OL-SEQ1,OL,SEQ1,2021-05-05,May,Odonata,NA,Odonata,0.024195878664353805
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Thaumaleidae,Thaumaleidae,0.029457406781123498
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.048122748782517474
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.048122748782517474
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Hemiptera,Saldidae,Saldidae,0.13224879974884357
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Dixidae,Dixidae,0.007446936970145767
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Athericidae,Athericidae,0.04276937006702068
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Athericidae,Athericidae,0.04276937006702068
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.01980074394979855
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,NA,Diptera,0.31725203089983356
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0018
OL-SEQ1,OL,SEQ1,2021-05-05,May,Lepidoptera,NA,Lepidoptera,0.04783027580718173
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,NA,Diptera,0.04
OL-SEQ1,OL,SEQ1,2021-05-05,May,Diptera,NA,Diptera,0.10000604142751651
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.25446536462920843
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.25446536462920843
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Dixidae,Dixidae,0.10439639581511663
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Dixidae,Dixidae,0.10439639581511663
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.40046303530199184
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,NA,Diptera,0.3109733518182251
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.01612246016656807
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.01612246016656807
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Scirtidae,Scirtidae,0.18832742849893971
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Dolichopodidae,Dolichopodidae,0.3109733518182251
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Plecoptera,Pteronarcyidae,Pteronarcyidae,12.121183060014525
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Trichoptera,NA,Trichoptera,1.328951724968898
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,1.2525571863335228
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Cantharidae,Cantharidae,2.2167974929376855
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Dixidae,Dixidae,0.029457406781123498
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Dixidae,Dixidae,0.029457406781123498
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,Behningiidae,Behningiidae,1.7562081896117583
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.054437362732178154
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Trichoptera,Hydroptilidae,Hydroptilidae,0.07145416594030982
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Staphylinidae,Staphylinidae,0.43499603657203484
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Plecoptera,NA,Plecoptera,0.5916639608370635
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,NA,Ephemeroptera,NA
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,Baetidae,Baetidae,0.5417695999971369
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,Baetidae,Baetidae,0.28523206405406
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Ephemeroptera,Baetidae,Baetidae,0.5417695999971369
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Lepidoptera,NA,Lepidoptera,0.010773287104491143
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.047763767666121414
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.0138414971605148
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.0138414971605148
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.006803138731117785
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.006803138731117785
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.0025
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.0025
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.006803138731117785
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.006803138731117785
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.0018
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Muscidae,Muscidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Muscidae,Muscidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Muscidae,Muscidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Muscidae,Muscidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,NA,Diptera,0.4790204197707575
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Trichoptera,Glossosomatidae,Glossosomatidae,0.49511639406988517
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.02401341299125837
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Ceratopogonidae,Ceratopogonidae,0.02401341299125837
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Staphylinidae,Staphylinidae,0.18832742849893971
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Staphylinidae,Staphylinidae,0.18832742849893971
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Plecoptera,Nemouridae,Nemouridae,0.03798681441556502
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Plecoptera,Nemouridae,Nemouridae,0.03798681441556502
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Plecoptera,Nemouridae,Nemouridae,0.25767822668617474
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Hemiptera,Saldidae,Saldidae,0.21770743743571572
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,NA,Diptera,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.048122748782517474
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.048122748782517474
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.029457406781123498
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.029457406781123498
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.002
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.002
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Hemiptera,NA,Hemiptera,0.005
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Hemiptera,Hebridae,Hebridae,0.0108
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Coleoptera,Staphylinidae,Staphylinidae,0.057874601351583135
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Hemiptera,Saldidae,Saldidae,0.07185214929959191
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.0025
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.007446936970145767
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Deuterophlebiidae,Deuterophlebiidae,0.0025
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Thaumaleidae,Thaumaleidae,0.016155215552192164
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Hemiptera,NA,Hemiptera,0.005
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.002
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.002
LAG2-SEQ3,LAG2,SEQ3,2021-06-01,Jun,Diptera,NA,Diptera,0.048122748782517474
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Odonata,Aeshnidae,Aeshnidae,0.18028348384932108
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Trichoptera,NA,Trichoptera,0.07145416594030982
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Trichoptera,Hydropsychidae,Hydropsychidae,0.11450240877828406
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Simuliidae,Simuliidae,0.25446536462920843
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Simuliidae,Simuliidae,0.25446536462920843
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Chironomidae,Chironomidae,0.06774285601675957
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Trichoptera,Hydropsychidae,Hydropsychidae,0.11450240877828406
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Thaumaleidae,Thaumaleidae,0.029457406781123498
LAG1-SEQ2,LAG1,SEQ2,2021-05-06,May,Diptera,Ceratopogonidae,Ceratopogonidae,0.03766625017174203
